,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
"C(race_quantile, Treatment('most white'))[T.more white]",0.26825086337575893,1.3076751466724774,0.00030400035239850276,0.031864751670711455,8245,Nashville,TN,EarthLink,race_quantile_minus_internet_perc_broadband,-1.6086225041485651,0.16677994860150153,0.20744894901389369,1.3076751466724774,True,0.04066900041239216,1.2438482608575765
"C(race_quantile, Treatment('most white'))[T.less white]",0.2451023546099347,1.2777520903287505,0.0010480781342967135,0.031864751670711455,8245,Nashville,TN,EarthLink,race_quantile_minus_internet_perc_broadband,-1.6086225041485651,0.16677994860150153,0.2036687813629881,1.2777520903287505,True,0.03688883276148658,1.2211826605704714
"C(race_quantile, Treatment('most white'))[T.least white]",-0.5070423006656551,0.6022742933407038,3.272176735660609e-09,0.031864751670711455,8245,Nashville,TN,EarthLink,race_quantile_minus_internet_perc_broadband,-1.6086225041485651,0.16677994860150153,0.10758358226037654,-0.6022742933407038,False,-0.05919636634112499,0.6450630496201506
ppl_per_sq_mile_standard,0.3263510348760666,1.3859017833543263,2.129355051861267e-32,0.031864751670711455,8245,Nashville,TN,EarthLink,race_quantile_minus_internet_perc_broadband,-1.6086225041485651,0.16677994860150153,0.21716381732829138,1.3859017833543263,True,0.05038386872678985,1.3020978789673054
n_providers,0.2691462068668756,1.3088464894023406,2.5580240736601503e-05,0.031864751670711455,8245,Nashville,TN,EarthLink,race_quantile_minus_internet_perc_broadband,-1.6086225041485651,0.16677994860150153,0.2075961944722074,1.3088464894023406,True,0.04081624587070587,1.244731133526314
"C(redlining_grade, Treatment('rest'))[T.C]",-0.16742170920012053,0.8458428364088711,0.0960101782688547,0.00758733411346435,8245,Nashville,TN,EarthLink,redlining_grade_alone,-0.986540674551155,0.27159590043923915,0.23976608187134485,-0.8458428364088711,False,-0.0318298185678943,0.8828044955155161
"C(redlining_grade, Treatment('rest'))[T.D]",-0.4813336735611608,0.6179586868222608,1.459026560268235e-08,0.00758733411346435,8245,Nashville,TN,EarthLink,redlining_grade_alone,-0.986540674551155,0.27159590043923915,0.1872659176029959,-0.6179586868222608,False,-0.08432998283624324,0.6895020038967438
"C(redlining_grade, Treatment('rest'))[T.C]",-0.3082396683901946,0.7347392031432983,0.0036578030126070415,0.04001500175348405,8245,Nashville,TN,EarthLink,redlining_grade_controls,-1.760254873162537,0.14675842161177846,0.11219690788354961,-0.7347392031432983,False,-0.034561513728228854,0.7645006443333469
"C(redlining_grade, Treatment('rest'))[T.D]",-0.5992790632686156,0.5492074372177389,1.0854863682013358e-09,0.04001500175348405,8245,Nashville,TN,EarthLink,redlining_grade_controls,-1.760254873162537,0.14675842161177846,0.08631094181851895,-0.5492074372177389,False,-0.06044747979325951,0.5881157678762596
ppl_per_sq_mile_standard,0.3192503100369313,1.3760957323735095,7.270488374792163e-20,0.04001500175348405,8245,Nashville,TN,EarthLink,redlining_grade_controls,-1.760254873162537,0.14675842161177846,0.19138983440835472,1.3760957323735095,True,0.04463141279657626,1.3041148324328549
n_providers,0.49904683763993785,1.6471505203516388,5.22207623712872e-09,0.04001500175348405,8245,Nashville,TN,EarthLink,redlining_grade_controls,-1.760254873162537,0.14675842161177846,0.22076600573060595,1.6471505203516388,True,0.07400758411882749,1.5042816848671248
internet_perc_broadband,0.09169395783646225,1.0960293395571579,0.02508289484559404,0.04001500175348405,8245,Nashville,TN,EarthLink,redlining_grade_controls,-1.760254873162537,0.14675842161177846,0.15861614051521244,1.0960293395571579,True,0.011857718903433984,1.0807975363403766
"C(redlining_grade, Treatment('rest'))[T.C]",-0.3298833959588513,0.7190075677321361,0.0017549723808009882,0.019970236330173363,8245,Nashville,TN,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-1.7150890643231542,0.15250480520046805,0.11456137275120681,-0.7190075677321361,False,-0.03794343244926124,0.7511984465054431
"C(redlining_grade, Treatment('rest'))[T.D]",-0.7232125390786208,0.4851910543693393,7.610967980280081e-14,0.019970236330173363,8245,Nashville,TN,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-1.7150890643231542,0.15250480520046805,0.0802982501373201,-0.4851910543693393,False,-0.07220655506314795,0.5265293118585201
n_providers,0.6194762729107037,1.8579547257720195,1.5786589522312177e-13,0.019970236330173363,8245,Nashville,TN,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-1.7150890643231542,0.15250480520046805,0.25056282736324,1.8579547257720195,True,0.09805802216277193,1.6429831639329289
internet_perc_broadband,-0.01070783313827044,0.9893492916310135,0.77884265364968,0.019970236330173363,8245,Nashville,TN,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-1.7150890643231542,0.15250480520046805,0.15112599255809478,-0.9893492916310135,False,-0.0013788126423732727,0.9909588905047233
"C(redlining_grade, Treatment('rest'))[T.C]",-0.16535809708957375,0.8475901301779248,0.10486825371856752,0.032181939388896796,8245,Nashville,TN,EarthLink,redlining_grade_minus_n_providers ,-1.2056893451865065,0.2304646602045996,0.2024506690857049,-0.8475901301779248,False,-0.028013991118894715,0.8784456102986691
"C(redlining_grade, Treatment('rest'))[T.D]",-0.3846984515550009,0.6806558559761302,1.991478609414585e-05,0.032181939388896796,8245,Nashville,TN,EarthLink,redlining_grade_minus_n_providers ,-1.2056893451865065,0.2304646602045996,0.16932934364507723,-0.6806558559761302,False,-0.06113531655952237,0.7347301902805911
ppl_per_sq_mile_standard,0.35439950956627997,1.4253245035227242,9.972234660724074e-23,0.032181939388896796,8245,Nashville,TN,EarthLink,redlining_grade_minus_n_providers ,-1.2056893451865065,0.2304646602045996,0.299162355084999,1.4253245035227242,True,0.0686976948803994,1.2980834233735083
internet_perc_broadband,0.12890000790204897,1.1375763698307602,0.001487341202872693,0.032181939388896796,8245,Nashville,TN,EarthLink,redlining_grade_minus_n_providers ,-1.2056893451865065,0.2304646602045996,0.2541140854828478,1.1375763698307602,True,0.023649425278248204,1.1026162764271665
"C(redlining_grade, Treatment('rest'))[T.C]",-0.3440065427215393,0.708924289740117,0.0010606780519147397,0.03894880209423113,8245,Nashville,TN,EarthLink,redlining_grade_minus_internet_perc_broadband,-1.731860658882018,0.15034973578080574,0.11146462336635111,-0.708924289740117,False,-0.03888511241445462,0.7413689341553279
"C(redlining_grade, Treatment('rest'))[T.D]",-0.6694227520348562,0.5120040457927645,7.747541486242061e-13,0.03894880209423113,8245,Nashville,TN,EarthLink,redlining_grade_minus_internet_perc_broadband,-1.731860658882018,0.15034973578080574,0.08307488233583078,-0.5120040457927645,False,-0.06727485344497496,0.552544252268892
ppl_per_sq_mile_standard,0.2961873524754037,1.3447220702416052,2.92429859800632e-19,0.03894880209423113,8245,Nashville,TN,EarthLink,redlining_grade_minus_internet_perc_broadband,-1.731860658882018,0.15034973578080574,0.19221625618687746,1.3447220702416052,True,0.04186652040607172,1.2784608844747738
n_providers,0.5233509162937152,1.6876734375551254,5.194877447060767e-10,0.03894880209423113,8245,Nashville,TN,EarthLink,redlining_grade_minus_internet_perc_broadband,-1.731860658882018,0.15034973578080574,0.22996484104165452,1.6876734375551254,True,0.07961510526084878,1.529532724799193
"C(income_level, Treatment('Upper Income'))[T.Low]",1.707912305317369,5.517430734670104,2.416024888722815e-102,0.06871757720945226,7370,New Orleans,LA,EarthLink,income_level_alone,-0.278445772332271,0.4308348567946371,0.8068181818181815,5.517430734670104,True,0.3759833250235444,1.8726854828339983
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.9936299839389454,2.701021362640469,1.105444666449223e-43,0.06871757720945226,7370,New Orleans,LA,EarthLink,income_level_alone,-0.278445772332271,0.4308348567946371,0.6715456674473068,2.701021362640469,True,0.2407108106526697,1.558707836323948
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.30126958589752806,1.351573657626136,1.6383403590426482e-05,0.06871757720945226,7370,New Orleans,LA,EarthLink,income_level_alone,-0.278445772332271,0.4308348567946371,0.5057057057057057,1.351573657626136,True,0.0748708489110686,1.1737808529887745
"C(income_level, Treatment('Upper Income'))[T.Low]",1.9547076955567055,7.061854510531396,1.3802198040050588e-61,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.18806953414377225,7.061854510531396,True,0.1563107115255688,5.9218043566884315
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",1.1824520293572935,3.2623638153538392,1.9196318809720582e-43,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.09666355614495341,3.2623638153538392,True,0.06490473352674997,3.0436756836680723
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.2600108040139303,1.2969440987921883,0.0004946214185832427,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.04080460586877261,1.2969440987921883,True,0.009045783250569164,1.284827411875915
ppl_per_sq_mile_standard,0.42418556730262963,1.5283451783634665,2.4638274251699897e-43,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.047737427487779864,1.5283451783634665,True,0.015978604869576418,1.5031233387228229
n_providers,1.4901784563247404,4.437887417420047,3.051440426417537e-22,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.1270683437039843,4.437887417420047,True,0.09530952108578084,4.001040757447713
internet_perc_broadband,0.08556740044557254,1.0893349805328605,0.040641073107536285,0.10211335681964773,7370,New Orleans,LA,EarthLink,income_level_controls,-3.417310641955106,0.031758822618203446,0.03449811925842607,1.0893349805328605,True,0.002739296640222627,1.0862530917204885
"C(income_level, Treatment('Upper Income'))[T.Low]",1.8909056768012722,6.62536640528645,9.700747825481634e-62,0.07882420508080257,7370,New Orleans,LA,EarthLink,income_level_minus_ppl_per_sq_mile_standard,-2.9915681750420657,0.04780825176571401,0.24961578277116547,6.62536640528645,True,0.20180753100545146,5.221186166656255
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",1.114536092982341,3.0481537912011514,2.906856669257345e-40,0.07882420508080257,7370,New Orleans,LA,EarthLink,income_level_minus_ppl_per_sq_mile_standard,-2.9915681750420657,0.04780825176571401,0.13273014680186943,3.0481537912011514,True,0.08492189503615541,2.776302037822217
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.266451896505249,1.3053247971405615,0.0002918889655812504,0.07882420508080257,7370,New Orleans,LA,EarthLink,income_level_minus_ppl_per_sq_mile_standard,-2.9915681750420657,0.04780825176571401,0.06150746925519436,1.3053247971405615,True,0.013699217489480352,1.2865450415675905
n_providers,1.2967662256153134,3.6574501548440015,1.1319127433296111e-17,0.07882420508080257,7370,New Orleans,LA,EarthLink,income_level_minus_ppl_per_sq_mile_standard,-2.9915681750420657,0.04780825176571401,0.1551453803899258,3.6574501548440015,True,0.1073371286242118,3.245159039703462
internet_perc_broadband,0.08241057619846752,1.0859015636512463,0.04494727115696224,0.07882420508080257,7370,New Orleans,LA,EarthLink,income_level_minus_ppl_per_sq_mile_standard,-2.9915681750420657,0.04780825176571401,0.05170272242217322,1.0859015636512463,True,0.0038944706564592105,1.0814602189501552
"C(income_level, Treatment('Upper Income'))[T.Low]",1.905756596354738,6.724493430659421,3.2441482981042987e-59,0.08955816607188016,7370,New Orleans,LA,EarthLink,income_level_minus_n_providers ,-0.37550202242763087,0.4072122109955279,0.8220435583640059,6.724493430659421,True,0.414831347368478,2.018710481088775
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",1.1276196187268896,3.08829642073672,3.1224830817194196e-40,0.08955816607188016,7370,New Orleans,LA,EarthLink,income_level_minus_n_providers ,-0.37550202242763087,0.4072122109955279,0.6796399376285992,3.08829642073672,True,0.2724277266330713,1.6690067715971886
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.3416748548189876,1.40730264544306,3.25318820798247e-06,0.08955816607188016,7370,New Orleans,LA,EarthLink,income_level_minus_n_providers ,-0.37550202242763087,0.4072122109955279,0.4915440144151357,1.40730264544306,True,0.08433180341960778,1.2070954680200736
ppl_per_sq_mile_standard,0.3928490561831984,1.4811947952587947,1.4449346290108344e-38,0.08955816607188016,7370,New Orleans,LA,EarthLink,income_level_minus_n_providers ,-0.37550202242763087,0.4072122109955279,0.5043366496908703,1.4811947952587947,True,0.09712443869534243,1.23851062436929
internet_perc_broadband,0.07966543920876568,1.0829247029163636,0.055891596902347206,0.08955816607188016,7370,New Orleans,LA,EarthLink,income_level_minus_n_providers ,-0.37550202242763087,0.4072122109955279,0.42657557909866345,1.0829247029163636,True,0.019363368103135548,1.0475510497482312
"C(income_level, Treatment('Upper Income'))[T.Low]",1.781653123918348,5.939667313147031,3.109911292138196e-106,0.1016468603528341,7370,New Orleans,LA,EarthLink,income_level_minus_internet_perc_broadband,-3.331638091117848,0.034501621779007056,0.17508843937805896,5.939667313147031,True,0.1405868175990519,5.074788672241306
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",1.094244967656226,2.9869266055989825,7.13913825076154e-50,0.1016468603528341,7370,New Orleans,LA,EarthLink,income_level_minus_internet_perc_broadband,-3.331638091117848,0.034501621779007056,0.09644246951008834,2.9869266055989825,True,0.06194084773108128,2.7953024970197187
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.22053929978353157,1.24674892073816,0.0022287121979875754,0.1016468603528341,7370,New Orleans,LA,EarthLink,income_level_minus_internet_perc_broadband,-3.331638091117848,0.034501621779007056,0.04265175517641646,1.24674892073816,True,0.008150133397409401,1.2362246461807906
ppl_per_sq_mile_standard,0.4236557038857361,1.527535578672637,3.063342597327468e-43,0.1016468603528341,7370,New Orleans,LA,EarthLink,income_level_minus_internet_perc_broadband,-3.331638091117848,0.034501621779007056,0.05176037288589132,1.527535578672637,True,0.01725875110688426,1.5002301404099665
n_providers,1.486107753706886,4.419858816923249,3.720955044063709e-22,0.1016468603528341,7370,New Orleans,LA,EarthLink,income_level_minus_internet_perc_broadband,-3.331638091117848,0.034501621779007056,0.13639854121162903,4.419858816923249,True,0.10189691943262197,3.953395063145189
"C(race_quantile, Treatment('most white'))[T.more white]",0.45925641251974125,1.5828965252378566,4.765144872264784e-12,0.033925325708694665,7370,New Orleans,LA,EarthLink,race_quantile_alone,-0.056049151385663167,0.48599137931034475,0.5994579945799458,1.5828965252378566,True,0.113466615269601,1.2334745431711525
"C(race_quantile, Treatment('most white'))[T.less white]",0.6156649393210868,1.850886917960091,3.689332015131731e-20,0.033925325708694665,7370,New Orleans,LA,EarthLink,race_quantile_alone,-0.056049151385663167,0.48599137931034475,0.6363636363636366,1.850886917960091,True,0.15037225705329182,1.3094134247127602
"C(race_quantile, Treatment('most white'))[T.least white]",1.2715494608826692,3.566374240817517,1.870817956932131e-68,0.033925325708694665,7370,New Orleans,LA,EarthLink,race_quantile_alone,-0.056049151385663167,0.48599137931034475,0.7712707182320446,3.566374240817517,True,0.2852793389216999,1.5870049368499723
"C(race_quantile, Treatment('most white'))[T.more white]",0.24359479107792123,1.2758272491491571,0.0004940235705026301,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.1187542899598863,1.2758272491491571,True,0.023221344095649465,1.24307158002486
"C(race_quantile, Treatment('most white'))[T.less white]",0.16720312250089162,1.181994330570673,0.040803227627948864,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.1109896833120384,1.181994330570673,True,0.015456737447801572,1.1617948374560474
"C(race_quantile, Treatment('most white'))[T.least white]",0.7749269105434297,2.1704334855820155,1.3145955465406077e-17,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.1864949765569637,2.1704334855820155,True,0.09096203069272688,1.9521535201269127
ppl_per_sq_mile_standard,0.3797939154518121,1.461983266225384,3.39825639076692e-39,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.13376394694269728,1.461983266225384,True,0.03823100107846045,1.400186561113598
n_providers,1.2402187851221862,3.456369584287627,3.4401454981250192e-16,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.26743884074736635,3.456369584287627,True,0.17190589488312952,2.7994409502186537
internet_perc_broadband,-0.3878001064039309,0.6785479671017335,3.0361308227055453e-28,0.07010193405398402,7370,New Orleans,LA,EarthLink,race_quantile_controls,-2.24787470891275,0.09553294586423683,0.06687744296872865,-0.6785479671017335,False,-0.02865550289550818,0.7000458570990692
"C(race_quantile, Treatment('most white'))[T.more white]",0.3330281192731762,1.3951865295493824,1.357484798589777e-06,0.05074956163415323,7370,New Orleans,LA,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-2.0341818416027575,0.11566050218312537,0.15431464237950826,1.3951865295493824,True,0.038654140196382886,1.334203461568771
"C(race_quantile, Treatment('most white'))[T.less white]",0.1892378241684218,1.2083282879841546,0.01934776274676991,0.05074956163415323,7370,New Orleans,LA,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-2.0341818416027575,0.11566050218312537,0.13646762089963949,1.2083282879841546,True,0.02080711871651411,1.179898222156862
"C(race_quantile, Treatment('most white'))[T.least white]",0.7662699336064839,2.1517251884408335,1.2682991483310875e-17,0.05074956163415323,7370,New Orleans,LA,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-2.0341818416027575,0.11566050218312537,0.21961490853944532,2.1517251884408335,True,0.10395440635631994,1.8987891665188246
n_providers,1.1155888546786854,3.0513644604953876,1.45136064832712e-13,0.05074956163415323,7370,New Orleans,LA,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-2.0341818416027575,0.11566050218312537,0.2852446696329138,3.0513644604953876,True,0.1695841674497884,2.4662236826646806
internet_perc_broadband,-0.36236220655079837,0.6960302154753095,5.770976419647727e-25,0.05074956163415323,7370,New Orleans,LA,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-2.0341818416027575,0.11566050218312537,0.0834366100127074,-0.6960302154753095,False,-0.032223892170417975,0.7213924238423428
"C(race_quantile, Treatment('most white'))[T.more white]",0.19837041623667126,1.2194140009203434,0.004123556759870529,0.061941151693809426,7370,New Orleans,LA,EarthLink,race_quantile_minus_n_providers ,0.3441466739615012,0.5851974466470389,0.6323977625511488,1.2194140009203434,True,0.04720031590410989,1.0806570776659228
"C(race_quantile, Treatment('most white'))[T.less white]",0.05885696009769094,1.0606235184047843,0.465848584627391,0.061941151693809426,7370,New Orleans,LA,EarthLink,race_quantile_minus_n_providers ,0.3441466739615012,0.5851974466470389,0.5994091010783581,1.0606235184047843,True,0.01421165443131922,1.0242852297335654
